file_path,access_count,recency_seconds,age_seconds,label
/tier_data/warm_file_472.txt,5,2752.26,13252.26,WARM
/tier_data/warm_file_473.txt,11,2512.26,16372.26,WARM
/tier_data/warm_file_474.txt,11,772.26,12232.26,WARM
/tier_data/warm_file_475.txt,10,1912.26,17752.26,WARM
/tier_data/warm_file_476.txt,7,2272.26,5812.26,WARM
/tier_data/warm_file_477.txt,10,2692.26,7012.26,WARM
/tier_data/warm_file_478.txt,15,3112.26,12292.26,WARM
/tier_data/warm_file_479.txt,11,2512.26,4432.26,WARM
/tier_data/warm_file_480.txt,14,1612.26,15532.26,WARM
/tier_data/warm_file_481.txt,14,2512.26,8452.26,WARM
/tier_data/warm_file_482.txt,11,2572.26,18472.26,WARM
/tier_data/warm_file_483.txt,11,3232.26,16432.26,WARM
/tier_data/warm_file_484.txt,7,1612.26,7072.26,WARM
/tier_data/warm_file_485.txt,9,1672.26,7612.26,WARM
/tier_data/warm_file_486.txt,11,1312.26,10072.26,WARM
/tier_data/warm_file_487.txt,13,2572.26,14872.26,WARM
/tier_data/warm_file_488.txt,8,1192.26,9172.26,WARM
/tier_data/warm_file_489.txt,13,1792.26,8032.26,WARM
/tier_data/warm_file_490.txt,10,3712.26,10552.26,WARM
/tier_data/warm_file_491.txt,13,2812.26,10132.26,WARM
/tier_data/warm_file_492.txt,10,1972.26,6352.26,WARM
/tier_data/warm_file_493.txt,13,1612.26,4492.26,WARM
/tier_data/warm_file_494.txt,12,3352.26,7372.26,WARM
/tier_data/warm_file_495.txt,9,1612.26,7612.26,WARM
/tier_data/warm_file_496.txt,8,2512.26,8212.26,WARM
/tier_data/warm_file_497.txt,7,1492.26,17632.26,WARM
/tier_data/warm_file_498.txt,7,2152.26,17392.26,WARM
/tier_data/warm_file_499.txt,12,1432.26,18292.26,WARM
/tier_data/warm_file_500.txt,6,3112.26,8692.26,WARM
/tier_data/warm_file_501.txt,9,1192.26,9892.26,WARM
/tier_data/warm_file_502.txt,9,3652.26,12712.26,WARM
/tier_data/warm_file_503.txt,11,2392.26,7252.26,WARM
/tier_data/warm_file_504.txt,6,1132.26,13852.26,WARM
/tier_data/warm_file_505.txt,13,3712.26,12712.26,WARM
/tier_data/warm_file_506.txt,11,1252.26,11752.26,WARM
/tier_data/warm_file_507.txt,10,2992.26,14512.26,WARM
/tier_data/warm_file_508.txt,9,1672.26,12352.26,WARM
/tier_data/warm_file_509.txt,15,3052.26,7132.26,WARM
/tier_data/warm_file_510.txt,12,3172.26,9292.26,WARM
/tier_data/warm_file_511.txt,8,3652.26,6892.26,WARM
/tier_data/warm_file_512.txt,14,2572.26,10732.26,WARM
/tier_data/warm_file_513.txt,13,3412.26,14332.26,WARM
/tier_data/warm_file_514.txt,8,2092.26,18652.26,WARM
/tier_data/warm_file_515.txt,11,2152.26,13492.26,WARM
/tier_data/warm_file_516.txt,9,2752.26,12952.26,WARM
/tier_data/warm_file_517.txt,10,2872.26,13612.26,WARM
/tier_data/warm_file_518.txt,9,1312.26,4312.26,WARM
/tier_data/warm_file_519.txt,7,3472.26,11092.26,WARM
/tier_data/warm_file_520.txt,5,2272.26,14452.26,WARM
/tier_data/warm_file_521.txt,9,2992.26,6832.26,WARM
/tier_data/warm_file_522.txt,9,1252.26,14752.26,WARM
/tier_data/warm_file_523.txt,14,1612.26,13852.26,WARM
/tier_data/warm_file_524.txt,9,1912.26,6712.26,WARM
/tier_data/warm_file_525.txt,12,2572.26,16432.26,WARM
/tier_data/warm_file_526.txt,11,2872.26,12172.26,WARM
/tier_data/warm_file_527.txt,5,3532.26,17332.26,WARM
/tier_data/warm_file_528.txt,10,832.26,10372.26,WARM
/tier_data/warm_file_529.txt,7,2572.26,7912.26,WARM
/tier_data/warm_file_530.txt,8,1552.26,17272.26,WARM
/tier_data/warm_file_531.txt,11,1372.26,11812.26,WARM
/tier_data/warm_file_532.txt,7,2752.26,8572.26,WARM
/tier_data/warm_file_533.txt,9,952.26,13072.26,WARM
/tier_data/warm_file_534.txt,6,1792.26,18472.26,WARM
/tier_data/warm_file_535.txt,10,3412.26,11692.26,WARM
/tier_data/warm_file_536.txt,6,2872.26,10372.26,WARM
/tier_data/warm_file_537.txt,7,892.26,11512.26,WARM
/tier_data/warm_file_538.txt,7,1072.26,7972.26,WARM
/tier_data/warm_file_539.txt,5,772.26,8932.26,WARM
/tier_data/warm_file_540.txt,5,3292.26,10012.26,WARM
/tier_data/warm_file_541.txt,6,3232.26,5572.26,WARM
/tier_data/warm_file_542.txt,6,3352.26,18112.26,WARM
/tier_data/warm_file_543.txt,8,1492.26,15832.26,WARM
/tier_data/warm_file_544.txt,4,772.26,11272.26,WARM
/tier_data/warm_file_545.txt,9,2572.26,10732.26,WARM
/tier_data/warm_file_546.txt,6,1312.26,14032.26,WARM
/tier_data/warm_file_547.txt,7,2692.26,12412.26,WARM
/tier_data/warm_file_548.txt,8,3712.26,13432.26,WARM
/tier_data/warm_file_549.txt,4,1972.26,14752.26,WARM
/tier_data/warm_file_550.txt,10,1912.26,5992.26,WARM
/tier_data/warm_file_551.txt,5,2812.26,10912.26,WARM
/tier_data/warm_file_552.txt,3,832.26,4972.26,WARM
/tier_data/warm_file_553.txt,9,1552.26,7852.26,WARM
/tier_data/warm_file_554.txt,9,3052.26,17152.26,WARM
/tier_data/warm_file_555.txt,3,832.26,5152.26,WARM
/tier_data/warm_file_556.txt,6,1072.26,15292.26,WARM
/tier_data/warm_file_557.txt,7,2752.26,17092.26,WARM
/tier_data/warm_file_558.txt,6,1072.26,13252.26,WARM
/tier_data/warm_file_559.txt,7,2632.26,5572.26,WARM
/tier_data/warm_file_560.txt,9,3652.26,9952.26,WARM
/tier_data/warm_file_561.txt,5,1732.26,6052.26,WARM
/tier_data/warm_file_562.txt,6,1672.26,8392.26,WARM
/tier_data/warm_file_563.txt,7,3592.26,7132.26,WARM
/tier_data/warm_file_564.txt,7,3412.26,6892.26,WARM
/tier_data/warm_file_565.txt,10,2932.26,14092.26,WARM
/tier_data/warm_file_566.txt,8,2272.26,14332.26,WARM
/tier_data/warm_file_567.txt,4,2572.26,8512.26,WARM
/tier_data/warm_file_568.txt,10,2152.26,16672.26,WARM
/tier_data/warm_file_569.txt,5,1492.26,14392.26,WARM
/tier_data/warm_file_570.txt,10,2692.26,16312.26,WARM
/tier_data/warm_file_571.txt,5,3652.26,6952.26,WARM
/tier_data/warm_file_572.txt,10,1732.26,18112.26,WARM
/tier_data/warm_file_573.txt,4,3652.26,9652.26,WARM
/tier_data/warm_file_574.txt,6,2812.26,17692.26,WARM
/tier_data/warm_file_575.txt,4,1192.26,8512.26,WARM
/tier_data/warm_file_576.txt,9,2032.26,11092.26,WARM
/tier_data/warm_file_577.txt,5,2992.26,5872.26,WARM
/tier_data/warm_file_578.txt,3,3292.26,15592.26,WARM
/tier_data/warm_file_579.txt,10,1612.26,12232.26,WARM
/tier_data/warm_file_580.txt,9,2272.26,14152.26,WARM
/tier_data/warm_file_581.txt,6,952.26,13252.26,WARM
/tier_data/warm_file_582.txt,6,2152.26,5992.26,WARM
/tier_data/warm_file_583.txt,3,1972.26,14752.26,WARM
/tier_data/warm_file_584.txt,8,3592.26,17752.26,WARM
/tier_data/warm_file_585.txt,8,1072.26,8512.26,WARM
/tier_data/warm_file_586.txt,7,1972.26,16972.26,WARM
/tier_data/warm_file_587.txt,10,2692.26,8272.26,WARM
/tier_data/warm_file_588.txt,3,1552.26,4852.26,WARM
/tier_data/warm_file_589.txt,7,1612.26,13192.26,WARM
/tier_data/warm_file_590.txt,7,3472.26,15892.26,WARM
/tier_data/warm_file_591.txt,3,1792.26,10372.26,WARM
/tier_data/warm_file_592.txt,8,2872.26,6892.26,WARM
/tier_data/warm_file_593.txt,3,2272.26,17692.26,WARM
/tier_data/warm_file_594.txt,6,1912.26,14752.26,WARM
/tier_data/warm_file_595.txt,10,2392.26,14332.26,WARM
/tier_data/warm_file_596.txt,5,2632.26,4312.26,WARM
/tier_data/warm_file_597.txt,6,1672.26,16312.26,WARM
/tier_data/warm_file_598.txt,3,1732.26,12472.26,WARM
/tier_data/warm_file_599.txt,8,3472.26,4492.26,WARM
/tier_data/warm_file_600.txt,5,2752.26,4372.26,WARM
/tier_data/temp_hdfs_staging,0,300.59,300.59,UNKNOWN
